Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Afghanistan,AFG,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,2.06782464846981,2.06782464846981,..,..,..,..
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.377,63.763,64.13,64.486,..,..
Afghanistan,AFG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,43.019718170166,..,..
Afghanistan,AFG,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Afghanistan,AFG,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.124470105095823,0.130028498975016,0.154862270457168,0.211648480694207,..,..
Afghanistan,AFG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.1299,0.1482,0.1755,..,..,..
Afghanistan,AFG,People practicing open defecation (% of population),SH.STA.ODFC.ZS,14.1832947676453,13.450675598262,12.7401862444459,..,..,..
Afghanistan,AFG,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.222099684465276,0.277241675091137,..,..,..,..
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,3.07708359546317,2.77831740938728,2.54834664435549,2.38476110022344,2.31181721714573,..
Afghanistan,AFG,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.21,..,..,0.21,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.5,97.7,97.7,98.7132034301758,..,..
Afghanistan,AFG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,33.102038592,29.010880897,21.462556513,29.5593487980126,20.0142059549175,..
Afghanistan,AFG,"Air transport, passengers carried",IS.AIR.PSGR,1929907,1917924,1647425,1125367,1066747.35619248,..
Afghanistan,AFG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,0.92,1.06,1.21,1.61,1.64,..
Afghanistan,AFG,Battle-related deaths (number of people),VC.BTL.DETH,17273,17978,19014,25676,29940,..
Afghanistan,AFG,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.125786921534627,0.123719085173109,..,..,..,..
Afghanistan,AFG,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,850,750,750,750,750,..
Afghanistan,AFG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..
Afghanistan,AFG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.5,0.5,0.39,..,..,..
Algeria,DZA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Algeria,DZA,Forest area (% of land area),AG.LND.FRST.ZS,0.821248331052088,0.824439265237154,..,..,..,..
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.09,76.298,76.499,76.693,..,..
Algeria,DZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,81.4078369140625,..,..
Algeria,DZA,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Algeria,DZA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.311346013486095,0.33615133676904,0.37210735935377,0.353296618881981,..,..
Algeria,DZA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,2.243,2.2228,1.5477,..,..
Algeria,DZA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.798122126844009,0.785368473155521,0.772990468135801,..,..,..
Algeria,DZA,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.419987063152557,0.425487259068605,..,..,..,..
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2.04538724285729,2.05135458384022,2.0449525028769,2.00737383000812,1.93395019121501,..
Algeria,DZA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.93,..,..,0.95,..,..
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9313659667969,99.9900512695313,100,100,..,..
Algeria,DZA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,21.9016451671492,21.591025,24.80375,28.28048,25.641745,..
Algeria,DZA,"Air transport, passengers carried",IS.AIR.PSGR,5400896,6093416,6230157,6442442,6748653,..
Algeria,DZA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,8.35,8.57,9.13,9.54,9.64,..
Algeria,DZA,Battle-related deaths (number of people),VC.BTL.DETH,110,86,60,33,..,..
Algeria,DZA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.320795174957494,0.318225061512376,..,..,..,..
Algeria,DZA,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,408.8,408.8,408.8,408.8,408.8,..
Algeria,DZA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,36.40710850659,37.3803641691096,38.7792614801684,..,..,..
Algeria,DZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.9,..,..,..,..,..
Andorra,AND,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Andorra,AND,Forest area (% of land area),AG.LND.FRST.ZS,34.0425531914894,34.0425531914894,..,..,..,..
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..
Andorra,AND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Andorra,AND,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Andorra,AND,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Andorra,AND,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,4.0128,..,..,..,..,..
Andorra,AND,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Andorra,AND,Permanent cropland (% of land area),AG.LND.CROP.ZS,..,..,..,..,..,..
Andorra,AND,Population growth (annual %),SP.POP.GROW,-1.52905843773571,-0.91946973790053,-0.383673622609079,0.00649321134981403,0.176453843432831,..
Andorra,AND,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.01,..,..,11.02,..,..
Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Andorra,AND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
Andorra,AND,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..
Andorra,AND,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..
Andorra,AND,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Andorra,AND,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..
Andorra,AND,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..
Andorra,AND,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..
Andorra,AND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Antigua and Barbuda,ATG,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Antigua and Barbuda,ATG,Forest area (% of land area),AG.LND.FRST.ZS,22.2727277062156,22.2727277062156,..,..,..,..
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.483,76.617,76.752,76.885,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.9499969482422,..,..,..,..,..
Antigua and Barbuda,ATG,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Antigua and Barbuda,ATG,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.20928223168549,3.34642360527482,3.89228812019143,3.30568577954081,..,..
Antigua and Barbuda,ATG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,4.5085,4.4868,4.4969,4.5171,..,..
Antigua and Barbuda,ATG,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.264128913114717,0.264128913114717,0.264128913114717,..,..,..
Antigua and Barbuda,ATG,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.27272727272727,2.27272727272727,..,..,..,..
Antigua and Barbuda,ATG,Population growth (annual %),SP.POP.GROW,1.07883793719549,1.02184383470454,0.946557003363731,0.897185120114641,0.860380480678118,..
Antigua and Barbuda,ATG,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.89,..,..,6.38,..,..
Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Antigua and Barbuda,ATG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.52654536,0.54918681,0.322269,0.29449120996578,0.18092731080894,..
Antigua and Barbuda,ATG,"Air transport, passengers carried",IS.AIR.PSGR,1039810,1042929,590517,580174.156834825,526333.995080553,..
Antigua and Barbuda,ATG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,74.54,68.17,66.03,66.64,65.97,..
Antigua and Barbuda,ATG,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Antigua and Barbuda,ATG,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.308769479061747,0.296029953058222,..,..,..,..
Antigua and Barbuda,ATG,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,546.4,546.4,546.4,546.4,546.4,..
Antigua and Barbuda,ATG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,26.6443382202173,22.4116652344148,17.5190535687768,19.2177858599107,..,..
Antigua and Barbuda,ATG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.61,3.01,2.89,..,..,..
Armenia,ARM,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,1.4
Armenia,ARM,Forest area (% of land area),AG.LND.FRST.ZS,11.6613979627678,11.6684233300678,..,..,..,..
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.467,74.64,74.797,74.945,..,..
Armenia,ARM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,99.7360687255859,..,..,..
Armenia,ARM,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,1.3
Armenia,ARM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.72931322055749,1.73854898027416,2.20420689480679,3.05241985221851,..,..
Armenia,ARM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,4.9535,..,6.107,..,..,..
Armenia,ARM,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Armenia,ARM,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.02318224355887,2.03723217421848,..,..,..,..
Armenia,ARM,Population growth (annual %),SP.POP.GROW,0.450500902714805,0.361431439301066,0.294612227638995,0.236306378760517,0.201539722879792,..
Armenia,ARM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.84,..,..,5.55,..,..
Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Armenia,ARM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,0,0.3265,..
Armenia,ARM,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,53259,193668,..
Armenia,ARM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,60.56,61.16,63.74,64.11,65.54,..
Armenia,ARM,Battle-related deaths (number of people),VC.BTL.DETH,9,4,..,..,..,..
Armenia,ARM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.164699691452141,0.164045005766391,..,..,..,..
Armenia,ARM,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,100,100,0,0,0,..
Armenia,ARM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.4303855933048,17.8144651850326,16.9127711431699,15.4733537157647,10.2414894144353,..
Armenia,ARM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.2,..,..,..,..,..
Australia,AUS,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Australia,AUS,Forest area (% of land area),AG.LND.FRST.ZS,16.2387566223657,16.2582780595994,..,..,..,..
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4,82.4487804878049,82.5,82.7487804878049,..,..
Australia,AUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Australia,AUS,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Australia,AUS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,15.3578444226982,15.4686598176875,15.5656016987152,14.4721678804391,..,..
Australia,AUS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,12.2016,12.4053,12.5508,..,..,..
Australia,AUS,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Australia,AUS,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.0429558856071749,0.042901604520009,..,..,..,..
Australia,AUS,Population growth (annual %),SP.POP.GROW,1.43921665259925,1.56194049810399,1.68452310845434,1.53610551570388,1.51598445404769,..
Australia,AUS,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,10.83,..,..,10.51,..,..
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Australia,AUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1907.05190944687,1868.73262766,1982.586170817,2027.63710989603,1931.1555305,..
Australia,AUS,"Air transport, passengers carried",IS.AIR.PSGR,69779346,72446421,74257326,75667645.0347507,76850596.719,..
Australia,AUS,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,163.9,167.7,160.32,146.17,..,..
Australia,AUS,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,1,..,..
Australia,AUS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.331396317257849,0.328247371475505,..,..,..,..
Australia,AUS,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,525,525,525,539,539,..
Australia,AUS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.6402075025806,20.6651715002133,21.8302574595199,21.690096737323,22.465831802493,..
Australia,AUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.82,3.84,..,..,..,..
Azerbaijan,AZE,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,12.1,..
Azerbaijan,AZE,Forest area (% of land area),AG.LND.FRST.ZS,13.783676509869,14.0996733412023,..,..,..,..
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.266,72.493,72.693,72.864,..,..
Azerbaijan,AZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.7880630493164,99.7900619506836,99.7912292480469,..,..,..
Azerbaijan,AZE,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Azerbaijan,AZE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.756028960786804,1.04159828126905,1.58673376923312,1.65802549455169,..,..
Azerbaijan,AZE,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..
Azerbaijan,AZE,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.157562476448823,0.156494340368233,0.155374016775216,..,..,..
Azerbaijan,AZE,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.86706271971416,2.91520503205516,..,..,..,..
Azerbaijan,AZE,Population growth (annual %),SP.POP.GROW,1.19120985807018,1.11785721013911,0.98126180450475,0.866316916370841,0.837019639355119,..
Azerbaijan,AZE,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,4.58,..,..,4.41,..,..
Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Azerbaijan,AZE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,686.94149,732.789755,61.6255,44.0886,47.1726,..
Azerbaijan,AZE,"Air transport, passengers carried",IS.AIR.PSGR,1803112,1961639,2331308,2279546,2585280,..
Azerbaijan,AZE,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,36.2,32.72,32.16,32.85,34.49,..
Azerbaijan,AZE,Battle-related deaths (number of people),VC.BTL.DETH,63,137,36,..,..,..
Azerbaijan,AZE,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.260831534303875,0.268272290136875,..,..,..,..
Azerbaijan,AZE,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,423,300,300,300,300,..
Azerbaijan,AZE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,27.4988808881942,22.081306691579,28.5007782068816,31.7246717524846,29.2248211860068,..
Azerbaijan,AZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Bahrain,BHR,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Bahrain,BHR,Forest area (% of land area),AG.LND.FRST.ZS,0.771208226614975,0.784061684289783,..,..,..,..
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.762,76.899,77.032,77.163,..,..
Bahrain,BHR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,97.0666809082031,97.4038925170898,97.4641876220703,..,..
Bahrain,BHR,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Bahrain,BHR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.48680331594143,3.83961135508326,3.59409834767846,3.11021620192405,..,..
Bahrain,BHR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.4944,..,..,..,..,..
Bahrain,BHR,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Bahrain,BHR,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.85604097984957,3.85604097984957,..,..,..,..
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,2.6424711559791,3.85658246125791,4.67798695074415,4.92116137205662,4.46923900893373,..
Bahrain,BHR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.3,..,..,1.09,..,..
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Bahrain,BHR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,240.107004,387.310813088,390.39,420.98375,311.15413,..
Bahrain,BHR,"Air transport, passengers carried",IS.AIR.PSGR,5313756,5220218,5190484,5877003,6440562,..
Bahrain,BHR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..
Bahrain,BHR,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Bahrain,BHR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.52609191983062,0.496525815327847,..,..,..,..
Bahrain,BHR,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,397,397,397,397,397,..
Bahrain,BHR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.5993332785155,24.9461442945129,28.8557475030252,29.8918440893558,..,..
Bahrain,BHR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.95,1.89,1.74,..,..,..
Barbados,BRB,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Barbados,BRB,Forest area (% of land area),AG.LND.FRST.ZS,14.6511632342671,14.6511632342671,..,..,..,..
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.801,78.888,78.981,79.081,..,..
Barbados,BRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Barbados,BRB,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Barbados,BRB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Barbados,BRB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,3.0189,3.06,..,..
Barbados,BRB,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.829545454545453,0.829545454545453,0.828895303274809,..,..,..
Barbados,BRB,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.32558139534884,2.32558139534884,..,..,..,..
Barbados,BRB,Population growth (annual %),SP.POP.GROW,0.175042007408615,0.165289293829959,0.152789486202053,0.142439722865012,0.133875829263984,..
Barbados,BRB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.33,..,..,9.69,..,..
Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Barbados,BRB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
Barbados,BRB,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..
Barbados,BRB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,36.46,23.46,26.3,26.17,28.98,..
Barbados,BRB,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Barbados,BRB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.283376501362954,0.279909058005469,..,..,..,..
Barbados,BRB,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,1776,1776,1776,1776,1776,..
Barbados,BRB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,5.33841924647986,5.35540412259836,..,..,..,..
Barbados,BRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.9,5.89,5.97,..,..,..
Belgium,BEL,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,22.569353514335,22.5838846385558,..,..,..,..
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.9926829268293,81.4390243902439,81.4926829268293,81.5951219512195,..,..
Belgium,BEL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Belgium,BEL,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Belgium,BEL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,2.9306393917159,3.72169511411418,3.29798342624046,3.36752992628334,..,..
Belgium,BEL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,11.808,11.9781,18.9734,19.4614,..,..
Belgium,BEL,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Belgium,BEL,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.743064729194188,0.759577278731836,..,..,..,..
Belgium,BEL,Population growth (annual %),SP.POP.GROW,0.579446241677791,0.506300002451376,0.385228018372369,0.455184695275022,0.497584971619203,..
Belgium,BEL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.82,..,..,11.08,..,..
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Belgium,BEL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1479.9763156,1505.4059084,1574.378609,1285.344187,1353.426977272,..
Belgium,BEL,"Air transport, passengers carried",IS.AIR.PSGR,11473055,12545322,13676844,13639487,14279187,..
Belgium,BEL,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,90.02,88.34,85.64,80.97,..,..
Belgium,BEL,Battle-related deaths (number of people),VC.BTL.DETH,..,2,..,3,..,..
Belgium,BEL,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.190728642877783,0.175945899518571,..,..,..,..
Belgium,BEL,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,0,0,0,0,0,..
Belgium,BEL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,25.0080939418707,24.8158872039505,25.1566471139377,24.7599515479674,25.2988461309871,..
Belgium,BEL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.83,5.76,5.66,5.62,5.58,..
Benin,BEN,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,14.5,..,..,..,..
Benin,BEN,Forest area (% of land area),AG.LND.FRST.ZS,38.2316424263923,37.7882227740334,..,..,..,..
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.608,60.885,61.174,61.47,..,..
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,42.3624000549316,..,..
Benin,BEN,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,3.1,..,..,..,..
Benin,BEN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.629772120679753,0.638240504039346,0.583682210845272,0.535740085400914,..,..
Benin,BEN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,0.7596,..,0.3888,..,..
Benin,BEN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,54.9356193001486,54.0802042183236,53.8315006122131,..,..,..
Benin,BEN,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.43419652358993,4.43419652358993,..,..,..,..
Benin,BEN,Population growth (annual %),SP.POP.GROW,2.77171416813917,2.76140949283081,2.75005559171415,2.73486201301479,2.71510535908362,..
Benin,BEN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.97,..,..,2.81,..,..
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,37.7004013061523,38.9702529907227,34.5,41.529239654541,..,..
Benin,BEN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.805347336,0.006442778,..,..,..,..
Benin,BEN,"Air transport, passengers carried",IS.AIR.PSGR,112392,899,..,..,..,..
Benin,BEN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,4.6,4.85,4.89,4.74,4.94,..
Benin,BEN,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Benin,BEN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.198657723053591,0.198231465058218,..,..,..,..
Benin,BEN,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,579.1,599.1,599.1,599.1,599.1,..
