Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Afghanistan,AFG,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,2.067824648,2.067824648,..,..,..,..
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.377,63.763,64.13,64.486,..,..
Afghanistan,AFG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,43.01971817,..,..
Afghanistan,AFG,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Afghanistan,AFG,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.124470105,0.130028499,0.15486227,0.211648481,..,..
Afghanistan,AFG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,0.1299,0.1482,0.1755,..,..,..
Afghanistan,AFG,People practicing open defecation (% of population),SH.STA.ODFC.ZS,14.18329477,13.4506756,12.74018624,..,..,..
Afghanistan,AFG,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.222099684,0.277241675,..,..,..,..
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,3.077083595,2.778317409,2.548346644,2.3847611,2.311817217,..
Afghanistan,AFG,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.21,..,..,0.21,..,..
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.5,97.7,97.7,98.71320343,..,..
Afghanistan,AFG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,33.10203859,29.0108809,21.46255651,29.5593488,20.01420595,..
Afghanistan,AFG,"Air transport, passengers carried",IS.AIR.PSGR,1929907,1917924,1647425,1125367,1066747.356,..
Afghanistan,AFG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,0.92,1.06,1.21,1.61,1.64,..
Afghanistan,AFG,Battle-related deaths (number of people),VC.BTL.DETH,17273,17978,19014,25676,29940,..
Afghanistan,AFG,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.125786922,0.123719085,..,..,..,..
Afghanistan,AFG,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,850,750,750,750,750,..
Afghanistan,AFG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..
Afghanistan,AFG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.5,0.5,0.39,..,..,..
Algeria,DZA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Algeria,DZA,Forest area (% of land area),AG.LND.FRST.ZS,0.821248331,0.824439265,..,..,..,..
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.09,76.298,76.499,76.693,..,..
Algeria,DZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,81.40783691,..,..
Algeria,DZA,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Algeria,DZA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.311346013,0.336151337,0.372107359,0.353296619,..,..
Algeria,DZA,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,2.243,2.2228,1.5477,..,..
Algeria,DZA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.798122127,0.785368473,0.772990468,..,..,..
Algeria,DZA,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.419987063,0.425487259,..,..,..,..
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2.045387243,2.051354584,2.044952503,2.00737383,1.933950191,..
Algeria,DZA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.93,..,..,0.95,..,..
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.93136597,99.99005127,100,100,..,..
Algeria,DZA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,21.90164517,21.591025,24.80375,28.28048,25.641745,..
Algeria,DZA,"Air transport, passengers carried",IS.AIR.PSGR,5400896,6093416,6230157,6442442,6748653,..
Algeria,DZA,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,8.35,8.57,9.13,9.54,9.64,..
Algeria,DZA,Battle-related deaths (number of people),VC.BTL.DETH,110,86,60,33,..,..
Algeria,DZA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.320795175,0.318225062,..,..,..,..
Algeria,DZA,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,408.8,408.8,408.8,408.8,408.8,..
Algeria,DZA,Gross savings (% of GDP),NY.GNS.ICTR.ZS,36.40710851,37.38036417,38.77926148,..,..,..
Algeria,DZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.9,..,..,..,..,..
Andorra,AND,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Andorra,AND,Forest area (% of land area),AG.LND.FRST.ZS,34.04255319,34.04255319,..,..,..,..
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..
Andorra,AND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Andorra,AND,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Andorra,AND,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Andorra,AND,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,4.0128,..,..,..,..,..
Andorra,AND,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Andorra,AND,Permanent cropland (% of land area),AG.LND.CROP.ZS,..,..,..,..,..,..
Andorra,AND,Population growth (annual %),SP.POP.GROW,-1.529058438,-0.919469738,-0.383673623,0.006493211,0.176453843,..
Andorra,AND,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.01,..,..,11.02,..,..
Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Andorra,AND,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
Andorra,AND,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..
Andorra,AND,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..
Andorra,AND,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Andorra,AND,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..
Andorra,AND,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,..,..,..,..,..,..
Andorra,AND,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..
Andorra,AND,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Antigua and Barbuda,ATG,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Antigua and Barbuda,ATG,Forest area (% of land area),AG.LND.FRST.ZS,22.27272771,22.27272771,..,..,..,..
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.483,76.617,76.752,76.885,..,..
Antigua and Barbuda,ATG,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,98.94999695,..,..,..,..,..
Antigua and Barbuda,ATG,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Antigua and Barbuda,ATG,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,3.209282232,3.346423605,3.89228812,3.30568578,..,..
Antigua and Barbuda,ATG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,4.5085,4.4868,4.4969,4.5171,..,..
Antigua and Barbuda,ATG,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.264128913,0.264128913,0.264128913,..,..,..
Antigua and Barbuda,ATG,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.272727273,2.272727273,..,..,..,..
Antigua and Barbuda,ATG,Population growth (annual %),SP.POP.GROW,1.078837937,1.021843835,0.946557003,0.89718512,0.860380481,..
Antigua and Barbuda,ATG,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.89,..,..,6.38,..,..
Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Antigua and Barbuda,ATG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.52654536,0.54918681,0.322269,0.29449121,0.180927311,..
Antigua and Barbuda,ATG,"Air transport, passengers carried",IS.AIR.PSGR,1039810,1042929,590517,580174.1568,526333.9951,..
Antigua and Barbuda,ATG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,74.54,68.17,66.03,66.64,65.97,..
Antigua and Barbuda,ATG,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Antigua and Barbuda,ATG,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.308769479,0.296029953,..,..,..,..
Antigua and Barbuda,ATG,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,546.4,546.4,546.4,546.4,546.4,..
Antigua and Barbuda,ATG,Gross savings (% of GDP),NY.GNS.ICTR.ZS,26.64433822,22.41166523,17.51905357,19.21778586,..,..
Antigua and Barbuda,ATG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.61,3.01,2.89,..,..,..
Armenia,ARM,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,1.4
Armenia,ARM,Forest area (% of land area),AG.LND.FRST.ZS,11.66139796,11.66842333,..,..,..,..
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.467,74.64,74.797,74.945,..,..
Armenia,ARM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,99.73606873,..,..,..
Armenia,ARM,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,1.3
Armenia,ARM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.729313221,1.73854898,2.204206895,3.052419852,..,..
Armenia,ARM,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,4.9535,..,6.107,..,..,..
Armenia,ARM,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Armenia,ARM,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.023182244,2.037232174,..,..,..,..
Armenia,ARM,Population growth (annual %),SP.POP.GROW,0.450500903,0.361431439,0.294612228,0.236306379,0.201539723,..
Armenia,ARM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.84,..,..,5.55,..,..
Armenia,ARM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Armenia,ARM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,0,0.3265,..
Armenia,ARM,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,53259,193668,..
Armenia,ARM,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,60.56,61.16,63.74,64.11,65.54,..
Armenia,ARM,Battle-related deaths (number of people),VC.BTL.DETH,9,4,..,..,..,..
Armenia,ARM,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.164699691,0.164045006,..,..,..,..
Armenia,ARM,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,100,100,0,0,0,..
Armenia,ARM,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.43038559,17.81446519,16.91277114,15.47335372,10.24148941,..
Armenia,ARM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.2,..,..,..,..,..
Australia,AUS,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Australia,AUS,Forest area (% of land area),AG.LND.FRST.ZS,16.23875662,16.25827806,..,..,..,..
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.4,82.44878049,82.5,82.74878049,..,..
Australia,AUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Australia,AUS,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Australia,AUS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,15.35784442,15.46865982,15.5656017,14.47216788,..,..
Australia,AUS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,12.2016,12.4053,12.5508,..,..,..
Australia,AUS,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Australia,AUS,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.042955886,0.042901605,..,..,..,..
Australia,AUS,Population growth (annual %),SP.POP.GROW,1.439216653,1.561940498,1.684523108,1.536105516,1.515984454,..
Australia,AUS,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,10.83,..,..,10.51,..,..
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Australia,AUS,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1907.051909,1868.732628,1982.586171,2027.63711,1931.155531,..
Australia,AUS,"Air transport, passengers carried",IS.AIR.PSGR,69779346,72446421,74257326,75667645.03,76850596.72,..
Australia,AUS,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,163.9,167.7,160.32,146.17,..,..
Australia,AUS,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,1,..,..
Australia,AUS,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.331396317,0.328247371,..,..,..,..
Australia,AUS,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,525,525,525,539,539,..
Australia,AUS,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.6402075,20.6651715,21.83025746,21.69009674,22.4658318,..
Australia,AUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.82,3.84,..,..,..,..
Azerbaijan,AZE,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,12.1,..
Azerbaijan,AZE,Forest area (% of land area),AG.LND.FRST.ZS,13.78367651,14.09967334,..,..,..,..
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.266,72.493,72.693,72.864,..,..
Azerbaijan,AZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,99.78806305,99.79006195,99.79122925,..,..,..
Azerbaijan,AZE,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Azerbaijan,AZE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.756028961,1.041598281,1.586733769,1.658025495,..,..
Azerbaijan,AZE,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..
Azerbaijan,AZE,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.157562476,0.15649434,0.155374017,..,..,..
Azerbaijan,AZE,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.86706272,2.915205032,..,..,..,..
Azerbaijan,AZE,Population growth (annual %),SP.POP.GROW,1.191209858,1.11785721,0.981261805,0.866316916,0.837019639,..
Azerbaijan,AZE,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,4.58,..,..,4.41,..,..
Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Azerbaijan,AZE,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,686.94149,732.789755,61.6255,44.0886,47.1726,..
Azerbaijan,AZE,"Air transport, passengers carried",IS.AIR.PSGR,1803112,1961639,2331308,2279546,2585280,..
Azerbaijan,AZE,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,36.2,32.72,32.16,32.85,34.49,..
Azerbaijan,AZE,Battle-related deaths (number of people),VC.BTL.DETH,63,137,36,..,..,..
Azerbaijan,AZE,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.260831534,0.26827229,..,..,..,..
Azerbaijan,AZE,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,423,300,300,300,300,..
Azerbaijan,AZE,Gross savings (% of GDP),NY.GNS.ICTR.ZS,27.49888089,22.08130669,28.50077821,31.72467175,29.22482119,..
Azerbaijan,AZE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Bahrain,BHR,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Bahrain,BHR,Forest area (% of land area),AG.LND.FRST.ZS,0.771208227,0.784061684,..,..,..,..
Bahrain,BHR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.762,76.899,77.032,77.163,..,..
Bahrain,BHR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,97.06668091,97.40389252,97.46418762,..,..
Bahrain,BHR,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Bahrain,BHR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,1.486803316,3.839611355,3.594098348,3.110216202,..,..
Bahrain,BHR,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,2.4944,..,..,..,..,..
Bahrain,BHR,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Bahrain,BHR,Permanent cropland (% of land area),AG.LND.CROP.ZS,3.85604098,3.85604098,..,..,..,..
Bahrain,BHR,Population growth (annual %),SP.POP.GROW,2.642471156,3.856582461,4.677986951,4.921161372,4.469239009,..
Bahrain,BHR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.3,..,..,1.09,..,..
Bahrain,BHR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Bahrain,BHR,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,240.107004,387.3108131,390.39,420.98375,311.15413,..
Bahrain,BHR,"Air transport, passengers carried",IS.AIR.PSGR,5313756,5220218,5190484,5877003,6440562,..
Bahrain,BHR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..
Bahrain,BHR,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Bahrain,BHR,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.52609192,0.496525815,..,..,..,..
Bahrain,BHR,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,397,397,397,397,397,..
Bahrain,BHR,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.59933328,24.94614429,28.8557475,29.89184409,..,..
Bahrain,BHR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.95,1.89,1.74,..,..,..
Barbados,BRB,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Barbados,BRB,Forest area (% of land area),AG.LND.FRST.ZS,14.65116323,14.65116323,..,..,..,..
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.801,78.888,78.981,79.081,..,..
Barbados,BRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Barbados,BRB,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Barbados,BRB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,..,..,..,..,..,..
Barbados,BRB,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,3.0189,3.06,..,..
Barbados,BRB,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0.829545455,0.829545455,0.828895303,..,..,..
Barbados,BRB,Permanent cropland (% of land area),AG.LND.CROP.ZS,2.325581395,2.325581395,..,..,..,..
Barbados,BRB,Population growth (annual %),SP.POP.GROW,0.175042007,0.165289294,0.152789486,0.142439723,0.133875829,..
Barbados,BRB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.33,..,..,9.69,..,..
Barbados,BRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Barbados,BRB,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..
Barbados,BRB,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..
Barbados,BRB,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,36.46,23.46,26.3,26.17,28.98,..
Barbados,BRB,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Barbados,BRB,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.283376501,0.279909058,..,..,..,..
Barbados,BRB,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,1776,1776,1776,1776,1776,..
Barbados,BRB,Gross savings (% of GDP),NY.GNS.ICTR.ZS,5.338419246,5.355404123,..,..,..,..
Barbados,BRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.9,5.89,5.97,..,..,..
Belgium,BEL,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,..,..,..,..,..
Belgium,BEL,Forest area (% of land area),AG.LND.FRST.ZS,22.56935351,22.58388464,..,..,..,..
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.99268293,81.43902439,81.49268293,81.59512195,..,..
Belgium,BEL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..
Belgium,BEL,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..
Belgium,BEL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,2.930639392,3.721695114,3.297983426,3.367529926,..,..
Belgium,BEL,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,11.808,11.9781,18.9734,19.4614,..,..
Belgium,BEL,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,..,..,..
Belgium,BEL,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.743064729,0.759577279,..,..,..,..
Belgium,BEL,Population growth (annual %),SP.POP.GROW,0.579446242,0.506300002,0.385228018,0.455184695,0.497584972,..
Belgium,BEL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.82,..,..,11.08,..,..
Belgium,BEL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Belgium,BEL,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1479.976316,1505.405908,1574.378609,1285.344187,1353.426977,..
Belgium,BEL,"Air transport, passengers carried",IS.AIR.PSGR,11473055,12545322,13676844,13639487,14279187,..
Belgium,BEL,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,90.02,88.34,85.64,80.97,..,..
Belgium,BEL,Battle-related deaths (number of people),VC.BTL.DETH,..,2,..,3,..,..
Belgium,BEL,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.190728643,0.1759459,..,..,..,..
Belgium,BEL,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,0,0,0,0,0,..
Belgium,BEL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,25.00809394,24.8158872,25.15664711,24.75995155,25.29884613,..
Belgium,BEL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.83,5.76,5.66,5.62,5.58,..
Benin,BEN,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,..,14.5,..,..,..,..
Benin,BEN,Forest area (% of land area),AG.LND.FRST.ZS,38.23164243,37.78822277,..,..,..,..
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.608,60.885,61.174,61.47,..,..
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,42.36240005,..,..
Benin,BEN,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,3.1,..,..,..,..
Benin,BEN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.629772121,0.638240504,0.583682211,0.535740085,..,..
Benin,BEN,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,0.7596,..,0.3888,..,..
Benin,BEN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,54.9356193,54.08020422,53.83150061,..,..,..
Benin,BEN,Permanent cropland (% of land area),AG.LND.CROP.ZS,4.434196524,4.434196524,..,..,..,..
Benin,BEN,Population growth (annual %),SP.POP.GROW,2.771714168,2.761409493,2.750055592,2.734862013,2.715105359,..
Benin,BEN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.97,..,..,2.81,..,..
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,37.70040131,38.97025299,34.5,41.52923965,..,..
Benin,BEN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,0.805347336,0.006442778,..,..,..,..
Benin,BEN,"Air transport, passengers carried",IS.AIR.PSGR,112392,899,..,..,..,..
Benin,BEN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,4.6,4.85,4.89,4.74,4.94,..
Benin,BEN,Battle-related deaths (number of people),VC.BTL.DETH,..,..,..,..,..,..
Benin,BEN,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.198657723,0.198231465,..,..,..,..
Benin,BEN,"Cost to import, border compliance (US$)",IC.IMP.CSBC.CD,579.1,599.1,599.1,599.1,599.1,..
Benin,BEN,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.86203006,17.40228939,17.39915447,19.71714585,..,..
Benin,BEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..
Bhutan,BTN,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,0.9,..,..,..,..,..
Bhutan,BTN,Forest area (% of land area),AG.LND.FRST.ZS,72.27562418,72.48453671,..,..,..,..
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.419,70.781,71.129,71.46,..,..
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,66.5611496,..,..,..
Bhutan,BTN,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,7.1,..,..,..,..,..
Bhutan,BTN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,0.090388238,0.100674317,0.142317804,0.091317103,..,..
